real_name,obj1,obj2
gen=16_member=791_pso,0.00221108,0.980706
gen=16_member=764_pso,0.980564,0.000352501
gen=18_member=884_pso,0.400599,0.811508
gen=8_member=359_pso,0.564261,0.694264
gen=12_member=569_pso,0.682303,0.578392
gen=14_member=688_pso,0.663728,0.599407
gen=18_member=857_pso,0.859562,0.310858
gen=15_member=736_pso,0.168722,0.919018
gen=18_member=871_pso,0.550233,0.710768
gen=12_member=575_pso,0.422606,0.79521
gen=13_member=607_pso,0.825775,0.37978
gen=19_member=905_pso,0.782138,0.454647
gen=16_member=784_pso,0.842265,0.340156
gen=12_member=554_pso,0.76497,0.470017
gen=13_member=611_pso,0.36608,0.827845
gen=13_member=637_pso,0.720341,0.532274
gen=14_member=679_pso,0.479511,0.766261
gen=17_member=818_pso,0.146499,0.925989
gen=18_member=874_pso,0.809067,0.40384
gen=7_member=312_pso,0.706204,0.552106
gen=6_member=272_pso,0.938857,0.117998
gen=8_member=395_pso,0.589875,0.677281
gen=17_member=810_pso,0.750361,0.491722
gen=9_member=409_pso,0.795482,0.425727
gen=17_member=826_pso,0.735126,0.517148
gen=14_member=670_pso,0.294798,0.866327
gen=19_member=926_pso,0.189564,0.907306
gen=14_member=663_pso,0.953116,0.0688155
gen=16_member=798_pso,0.229911,0.891058
gen=12_member=566_pso,0.497136,0.74766
gen=19_member=913_pso,0.530532,0.721901
gen=13_member=609_pso,0.942989,0.0932603
gen=9_member=404_pso,0.0113241,0.972254
gen=11_member=510_pso,0.456404,0.784425
gen=11_member=519_pso,0.257401,0.886015
gen=13_member=626_pso,0.43866,0.788328
gen=4_member=161_pso,0.521826,0.728555
gen=13_member=631_pso,0.0337921,0.964346
gen=10_member=488_pso,0.885874,0.242326
gen=17_member=821_pso,0.916563,0.167446
gen=0_member=6,0.603026,0.664925
gen=18_member=878_pso,0.651956,0.61191
gen=9_member=442_pso,0.836651,0.353434
gen=14_member=672_pso,0.78869,0.433063
gen=13_member=614_pso,0.339506,0.843149
gen=17_member=840_pso,0.322324,0.859658
gen=10_member=483_pso,0.0785175,0.947282
gen=11_member=527_pso,0.464849,0.768984
gen=15_member=703_pso,0.816618,0.394473
gen=12_member=591_pso,0.20265,0.902029
gen=10_member=472_pso,0.956376,0.057787
gen=13_member=644_pso,0.0955437,0.941228
gen=13_member=616_pso,0.90241,0.216681
gen=10_member=460_pso,0.964064,0.039541
gen=14_member=695_pso,0.61439,0.651091
gen=7_member=348_pso,0.927097,0.139298
gen=16_member=779_pso,0.756678,0.488617
gen=19_member=904_pso,0.638511,0.631926
gen=16_member=788_pso,0.12807,0.930953
gen=14_member=685_pso,0.919186,0.157766
gen=15_member=745_pso,0.281176,0.876024
gen=10_member=491_pso,0.882266,0.250813
gen=12_member=582_pso,0.319656,0.86534
gen=11_member=540_pso,0.868328,0.293069
gen=7_member=313_pso,0.908539,0.189797
gen=18_member=894_pso,0.275314,0.881639
gen=17_member=820_pso,0.873498,0.273708
gen=10_member=482_pso,0.642988,0.621213
gen=18_member=899_pso,0.9071,0.191885
gen=8_member=357_pso,0.696519,0.564158
gen=15_member=749_pso,0.507228,0.74196
gen=19_member=915_pso,0.894887,0.220602
gen=10_member=477_pso,0.237086,0.888392
gen=11_member=548_pso,0.876903,0.268141
gen=11_member=537_pso,0.62526,0.639637
gen=9_member=432_pso,0.107631,0.937567
gen=14_member=676_pso,0.73182,0.52262
gen=12_member=597_pso,0.941794,0.103215
gen=8_member=387_pso,0.971498,0.0134102
gen=17_member=847_pso,0.0652454,0.952305
gen=11_member=536_pso,0.119402,0.934772
gen=16_member=786_pso,0.360631,0.830516
gen=14_member=653_pso,0.862193,0.296405
gen=8_member=396_pso,0.925257,0.141144
gen=9_member=424_pso,0.591944,0.671256
gen=9_member=419_pso,0.349142,0.83752
gen=16_member=760_pso,0.0420518,0.960072
gen=16_member=765_pso,0.620355,0.644619
gen=17_member=813_pso,0.699882,0.563064
gen=11_member=539_pso,0.0538241,0.959701
gen=16_member=777_pso,0.967458,0.0229127
gen=10_member=453_pso,0.96658,0.029279
gen=16_member=758_pso,0.838732,0.350306
gen=14_member=665_pso,0.0602767,0.957087
gen=10_member=461_pso,0.976856,0.00357835
gen=8_member=362_pso,0.201279,0.902718
gen=18_member=863_pso,0.00225676,0.978445
gen=10_member=471_pso,0.503724,0.743344
gen=4_member=155_pso,0.343647,0.838878
gen=14_member=659_pso,0.896115,0.219678
gen=11_member=505_pso,0.978322,0.00181529
