real_name,x1,x2
gen=9_member=404_pso,0.629806,0.633531
gen=10_member=461_pso,-0.659726,-0.670503
gen=10_member=456_pso,-0.16828,-0.341069
gen=10_member=491_pso,-0.329485,-0.324788
gen=7_member=313_pso,-0.342277,-0.428953
gen=10_member=477_pso,0.359401,0.320182
gen=7_member=331_pso,0.272083,0.589115
gen=10_member=469_pso,0.00637558,-0.290729
gen=8_member=359_pso,0.0590814,0.0661901
gen=8_member=357_pso,-0.023569,-0.104403
gen=9_member=409_pso,-0.228632,-0.136394
gen=8_member=391_pso,-0.346464,-0.101601
gen=10_member=466_pso,-0.0591772,0.0225365
gen=4_member=161_pso,0.120718,0.0794689
gen=5_member=202_pso,0.502002,0.128965
gen=10_member=485_pso,0.0869142,0.343818
gen=9_member=432_pso,0.441768,0.498612
gen=10_member=471_pso,0.156227,0.0769046
gen=8_member=362_pso,0.358078,0.386292
gen=10_member=496_pso,-0.332321,-0.00228711
gen=7_member=338_pso,0.021318,-0.222009
gen=10_member=488_pso,-0.338107,-0.331153
gen=6_member=272_pso,-0.557936,-0.38569
gen=10_member=493_pso,-0.0473358,0.0810627
gen=10_member=467_pso,0.348099,-0.0272411
gen=4_member=166_pso,0.0939031,0.520055
gen=10_member=497_pso,0.38432,0.0229322
gen=9_member=419_pso,0.283848,0.206791
gen=10_member=482_pso,-0.00140934,-0.0195227
gen=8_member=396_pso,-0.418253,-0.444966
gen=5_member=229_pso,-0.42113,-0.642316
gen=8_member=366_pso,0.372932,-0.00893071
gen=9_member=442_pso,-0.296469,-0.189944
gen=10_member=483_pso,0.487163,0.52436
gen=7_member=311_pso,0.462253,0.703623
gen=4_member=155_pso,0.252099,0.244479
gen=7_member=312_pso,-0.0363292,-0.112754
gen=9_member=433_pso,0.498106,0.722598
gen=8_member=395_pso,-0.0190374,0.103777
gen=9_member=416_pso,-0.228639,0.0387371
gen=0_member=6,0.0884752,-0.0285415
gen=10_member=472_pso,-0.489442,-0.596898
gen=6_member=290_pso,0.426914,0.553074
gen=10_member=460_pso,-0.515819,-0.645845
gen=10_member=465_pso,0.327316,0.00474289
gen=7_member=348_pso,-0.477838,-0.394949
gen=8_member=387_pso,-0.610415,-0.642673
gen=10_member=453_pso,-0.64465,-0.546435
gen=6_member=266_pso,-0.616536,-0.453501
gen=9_member=424_pso,0.0108754,0.0655365
